iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
TCA,North America,Turks and Caicos Islands,2021-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,8058.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11283.0,,,312.0,,29.14,,8058.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,8058.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,8058.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,8058.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,8058.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,8058.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,8058.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12935.0,,,312.0,,33.41,,8058.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,8058.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,8058.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,8058.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,8058.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,8058.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,8058.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13841.0,,,312.0,,35.75,,8058.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24300.0,14300.0,10000.0,,312.0,62.76,36.93,25.83,8058.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,,,,7103.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,,,,6173.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,,,,5217.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,,,,4287.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,3358.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,,,,2402.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,1472.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,1472.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,1472.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,1472.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,1472.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,1472.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25039.0,15039.0,10000.0,,57.0,64.67,38.84,25.83,1472.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,1860.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,2247.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
TCA,North America,Turks and Caicos Islands,2021-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,,,,2660.0,,38718.0,37.312,,,,,,,,,,,,80.22,,
